Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
43547817,000002B6,false,Rx,0,8,32,00,00,01,E0,00,78,AB,
43647578,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
43647811,000002B6,false,Rx,0,8,42,00,00,01,E0,00,78,DB,
43747574,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
43747815,000002B6,false,Rx,0,8,52,00,00,01,E0,00,78,CB,
43847572,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
43847813,000002B6,false,Rx,0,8,62,00,00,01,E0,00,78,FB,
43947559,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
43947790,000002B6,false,Rx,0,8,72,00,00,01,E0,00,78,EB,
44047559,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
44047802,000002B6,false,Rx,0,8,82,00,00,01,E0,00,78,1B,
44147552,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
44147796,000002B6,false,Rx,0,8,92,00,00,01,E0,00,78,0B,
44247569,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
44247811,000002B6,false,Rx,0,8,A2,00,00,01,E0,00,78,3B,
44347566,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
44347808,000002B6,false,Rx,0,8,B2,00,00,01,E0,00,78,2B,
44447564,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
44447796,000002B6,false,Rx,0,8,C2,00,00,01,E0,00,78,5B,
44547542,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
44547775,000002B6,false,Rx,0,8,D2,00,00,01,E0,00,78,4B,
44647561,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
44647793,000002B6,false,Rx,0,8,E2,00,00,01,E0,00,78,7B,
44747546,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
44747777,000002B6,false,Rx,0,8,F2,00,00,01,E0,00,78,6B,
44847556,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
44847788,000002B6,false,Rx,0,8,02,00,00,01,E0,00,78,9B,
44947549,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
44947791,000002B6,false,Rx,0,8,12,00,00,01,E0,00,78,8B,
45047536,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
