Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
988801419,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
988801661,000002B6,false,Rx,0,8,62,00,75,81,F8,00,7C,12,
988901397,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
988901639,000002B6,false,Rx,0,8,72,00,70,81,F8,00,7C,07,
989001400,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
989001642,000002B6,false,Rx,0,8,82,00,6D,81,F8,00,7C,EA,
989101412,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
989101654,000002B6,false,Rx,0,8,92,00,69,81,F8,00,7C,FE,
989201395,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
989201628,000002B6,false,Rx,0,8,A2,00,65,81,F8,00,7C,C2,
989301412,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
989301644,000002B6,false,Rx,0,8,B2,00,63,01,F8,00,7C,54,
989401407,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
989401638,000002B6,false,Rx,0,8,C2,00,61,01,F8,00,7C,26,
989501404,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
989501646,000002B6,false,Rx,0,8,D2,00,60,01,F8,00,7C,37,
989601392,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
989601624,000002B6,false,Rx,0,8,E2,00,5F,81,F8,00,7C,B8,
989701395,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
989701638,000002B6,false,Rx,0,8,F2,00,5F,81,F8,00,7C,A8,
989801386,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
989801628,000002B6,false,Rx,0,8,02,00,5F,01,F8,00,7C,D8,
989901381,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
989901623,000002B6,false,Rx,0,8,12,00,5E,01,F8,00,7C,C9,
990001397,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
990001639,000002B6,false,Rx,0,8,22,00,5C,81,F8,00,7C,7B,
990101373,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
990101617,000002B6,false,Rx,0,8,32,00,59,01,F8,00,7C,EE,
990201390,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
990201624,000002B6,false,Rx,0,8,42,00,55,01,F8,00,7C,92,
990301381,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
990301613,000002B6,false,Rx,0,8,52,00,51,01,F8,00,7C,86,
990401386,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
990401618,000002B6,false,Rx,0,8,62,00,4E,81,F8,00,7C,29,
990501370,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
990501603,000002B6,false,Rx,0,8,72,00,4D,01,F8,00,7C,BA,
990601382,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
990601615,000002B6,false,Rx,0,8,82,00,4C,01,F8,00,7C,4B,
990701377,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
990701610,000002B6,false,Rx,0,8,92,00,4B,81,F8,00,7C,DC,
990801365,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
990801599,000002B6,false,Rx,0,8,A2,00,4B,81,F8,00,7C,EC,
990901361,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
990901604,000002B6,false,Rx,0,8,B2,00,4A,81,F8,00,7C,FD,
991001353,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
991001586,000002B6,false,Rx,0,8,C2,00,49,81,F8,00,7C,8E,
991101369,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
991101613,000002B6,false,Rx,0,8,D2,00,48,01,F8,00,7C,1F,
991201371,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
991201605,000002B6,false,Rx,0,8,E2,00,46,01,F8,00,7C,21,
991301345,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
991301588,000002B6,false,Rx,0,8,F2,00,43,81,F8,00,7C,B4,
991401347,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
991401590,000002B6,false,Rx,0,8,02,00,41,01,F8,00,7C,C6,
991501351,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
991501594,000002B6,false,Rx,0,8,12,00,3F,01,F8,00,7C,A8,
991601343,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
991601587,000002B6,false,Rx,0,8,22,00,3D,81,F8,00,7C,1A,
991701339,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
991701583,000002B6,false,Rx,0,8,32,00,3D,01,F8,00,7C,8A,
991801340,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
