Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
657210871,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
657211114,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
657211337,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
657214629,000001DB,false,Rx,1,8,FF,A0,BB,0B,26,00,02,8F,
657214857,000001DC,false,Rx,1,8,6E,04,C4,B5,E5,04,C6,96,
657215412,000001DA,false,Rx,1,8,BA,72,58,00,00,01,03,62,
657215582,00000120,false,Rx,1,4,00,00,07,91,00,00,00,00,
657220636,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
657220874,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
657221107,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
657221330,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
657224623,000001DB,false,Rx,1,8,FF,A0,BB,0B,26,00,03,0A,
657224851,000001DC,false,Rx,1,8,6E,04,C4,B5,E8,C0,C3,2D,
657225406,000001DA,false,Rx,1,8,BA,72,58,00,00,01,00,68,
657225576,00000120,false,Rx,1,4,00,00,08,B3,00,00,00,00,
657230639,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
657230877,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
657231110,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
657231343,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
657234626,000001DB,false,Rx,1,8,FF,A0,BB,0B,26,00,00,00,
657234854,000001DC,false,Rx,1,8,6E,04,C4,B5,EC,DC,C8,C4,
657235409,000001DA,false,Rx,1,8,BA,32,58,00,00,01,01,4F,
657235578,00000120,false,Rx,1,4,00,00,09,36,00,00,00,00,
657240632,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
657240859,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
657241103,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
657241326,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
657244966,000001DB,false,Rx,1,8,FF,A0,BB,0B,26,00,01,85,
657245194,000001DC,false,Rx,1,8,6E,04,C4,B5,E1,0C,E1,81,
657245427,0000055B,false,Rx,1,8,6E,80,AA,00,D1,80,12,C1,
657245596,00000120,false,Rx,1,4,00,00,0A,3C,00,00,00,00,
657245828,000001DA,false,Rx,1,8,BA,32,58,00,00,01,02,45,
657246070,000005BC,false,Rx,1,8,13,80,B5,50,91,03,01,A4,
657250626,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
657250864,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
657251108,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
657251351,00000390,false,Rx,1,8,24,00,01,02,00,00,00,16,
657251583,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
657254619,000001DB,false,Rx,1,8,FF,A0,BB,0B,26,00,02,8F,
657254847,000001DC,false,Rx,1,8,6E,04,C4,B5,E5,04,C6,96,
657255412,000001DA,false,Rx,1,8,BA,72,58,00,00,01,03,62,
657255582,00000120,false,Rx,1,4,00,00,0B,B9,00,00,00,00,
657255824,00000393,false,Rx,1,8,26,51,00,00,00,00,00,1E,
657260642,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
657260870,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
657261103,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
657261336,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
657264619,000001DB,false,Rx,1,8,FF,A0,BB,0B,26,00,03,0A,
657264847,000001DC,false,Rx,1,8,6E,04,C4,B5,E8,C0,C3,2D,
657265422,000001DA,false,Rx,1,8,BA,72,58,00,00,01,00,68,
657265592,00000120,false,Rx,1,4,00,00,0C,28,00,00,00,00,
657270635,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
657270873,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
657271117,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
657271339,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
657274622,000001DB,false,Rx,1,8,FF,A0,BB,0B,26,00,00,00,
657274851,000001DC,false,Rx,1,8,6E,04,C4,B5,EC,DC,C8,C4,
657275415,000001DA,false,Rx,1,8,BA,32,58,00,00,01,01,4F,
657275584,00000120,false,Rx,1,4,00,00,0D,AD,00,00,00,00,
657275816,0000055A,false,Rx,1,8,1A,36,37,35,55,00,5B,48,
657280634,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
657280861,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
657281094,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
657281327,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
657284621,000001DB,false,Rx,1,8,FF,A0,BB,0A,26,00,01,93,
657284850,000001DC,false,Rx,1,8,6E,04,C4,B5,E1,0C,E1,81,
657285185,0000055B,false,Rx,1,8,A4,40,AA,00,DF,C0,13,9F,
657285419,0000059E,false,Rx,1,8,00,00,0C,76,18,00,00,00,
657285589,00000120,false,Rx,1,4,00,00,0E,A7,00,00,00,00,
657285821,000001DA,false,Rx,1,8,BA,32,58,00,00,01,02,45,
657286063,000005BC,false,Rx,1,8,3D,80,F0,64,B0,01,00,32,
4295176923,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4295177161,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4295177404,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4295177627,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295180910,000001DB,false,Rx,1,8,FF,A0,BB,0A,26,00,02,99,
232472,000002A0,false,Tx,1,8,C6,A3,01,FC,9C,60,5A,D8,
4295181139,000001DC,false,Rx,1,8,6E,04,C4,B5,E5,04,C6,96,
4295181713,000001DA,false,Rx,1,8,BA,72,58,00,00,01,03,62,
4295181884,00000120,false,Rx,1,4,00,00,0F,22,00,00,00,00,
4295182904,000002B5,false,Rx,1,8,80,00,32,00,00,00,00,B2,
4295183150,000002B6,false,Rx,1,8,80,00,89,01,F0,00,74,8C,
