Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4295102846,000001DA,false,Rx,1,8,B7,32,58,00,00,01,01,6C,
4295103015,00000120,false,Rx,1,4,00,00,01,85,00,00,00,00,
4295103246,0000055A,false,Rx,1,8,14,37,37,35,55,00,5B,48,
4295104891,0000055B,false,Rx,1,8,A4,40,AA,00,DF,C0,11,10,
4295105133,0000059E,false,Rx,1,8,00,00,0C,76,18,00,00,00,
4295105375,000005BC,false,Rx,1,8,3D,80,F0,64,B0,01,00,32,
4295110346,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4295110586,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4295110817,000001DB,false,Rx,1,8,FB,A0,B8,CB,24,00,01,51,
4295111040,000001DC,false,Rx,1,8,6E,04,F5,39,E1,0C,E1,D1,
4295111282,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4295111515,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295112841,000001DA,false,Rx,1,8,B7,32,58,00,00,01,02,66,
4295113011,00000120,false,Rx,1,4,00,00,02,8F,00,00,00,00,
4295114342,00000390,false,Rx,1,8,24,00,01,02,00,00,00,05,
4295119348,00000393,false,Rx,1,8,00,51,00,00,00,00,00,05,
4295120356,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4295120589,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4295120820,000001DB,false,Rx,1,8,FB,A0,B8,CB,24,00,02,5B,
4295121043,000001DC,false,Rx,1,8,6E,04,F5,39,E5,04,C6,C6,
4295121285,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4295121512,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295122834,000001DA,false,Rx,1,8,B7,72,58,00,00,01,03,41,
4295123003,00000120,false,Rx,1,4,00,00,03,0A,00,00,00,00,
4295127604,000002B5,false,Rx,1,8,20,00,58,40,16,05,00,2B,
4295127842,000002B6,false,Rx,1,8,21,C8,85,82,88,00,B4,D2,
4295130354,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4295130587,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4295130818,000001DB,false,Rx,1,8,FB,A0,B8,CB,24,00,03,DE,
4295131051,000001DC,false,Rx,1,8,6E,04,F5,39,E8,C0,C3,7D,
4295131293,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4295131516,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295132834,000001DA,false,Rx,1,8,B7,72,58,00,00,01,00,4B,
4295132993,00000120,false,Rx,1,4,00,00,04,9B,00,00,00,00,
4295140345,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4295140574,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4295140806,000001DB,false,Rx,1,8,FB,A0,B8,CB,24,00,00,D4,
4295141038,000001DC,false,Rx,1,8,6E,04,F5,39,EC,DC,C8,94,
4295141270,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4295141502,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295142839,000001DA,false,Rx,1,8,B7,32,58,00,00,01,01,6C,
4295142998,00000120,false,Rx,1,4,00,00,05,1E,00,00,00,00,
4295150340,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
204708,000002A0,false,Tx,1,8,04,0F,01,00,00,60,00,00,
4295150580,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4295150822,000001DB,false,Rx,1,8,FB,A0,B8,CB,24,00,01,51,
4295151044,000001DC,false,Rx,1,8,6E,04,F5,39,E1,0C,E1,D1,
4295151286,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4295151509,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295152833,000001DA,false,Rx,1,8,B7,32,58,00,00,01,02,66,
4295153002,00000120,false,Rx,1,4,00,00,06,14,00,00,00,00,
4295160345,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4295160584,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4295160816,000001DB,false,Rx,1,8,FB,A0,B8,CB,24,00,02,5B,
4295161039,000001DC,false,Rx,1,8,6E,04,F5,39,E5,04,C6,C6,
4295161281,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4295161502,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295162840,000001DA,false,Rx,1,8,B7,72,58,00,00,01,03,41,
4295162999,00000120,false,Rx,1,4,00,00,07,91,00,00,00,00,
4295170352,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4295170591,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4295170823,000001DB,false,Rx,1,8,FB,A0,B8,CB,24,00,03,DE,
4295171056,000001DC,false,Rx,1,8,6E,04,F5,39,E8,C0,C3,7D,
4295171287,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4295171520,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295172846,000001DA,false,Rx,1,8,B7,72,58,00,00,01,00,4B,
4295173016,00000120,false,Rx,1,4,00,00,08,B3,00,00,00,00,
4295180348,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4295180577,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4295180808,000001DB,false,Rx,1,8,FB,A0,B8,CB,24,00,00,D4,
4295181031,000001DC,false,Rx,1,8,6E,04,F5,39,EC,DC,C8,94,
4295181273,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
4295181494,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295182832,000001DA,false,Rx,1,8,B7,32,58,00,00,01,01,6C,
4295183002,00000120,false,Rx,1,4,00,00,09,36,00,00,00,00,
4295190345,0000011A,false,Rx,1,8,4E,40,00,AA,C0,00,00,6B,
4295190584,000001D4,false,Rx,1,8,F7,07,00,00,07,44,30,70,
4295190826,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,00,8F,
4295191059,000001DB,false,Rx,1,8,FB,A0,B8,CB,24,00,01,51,
4295191280,000001DC,false,Rx,1,8,6E,04,F5,39,E1,0C,E1,D1,
4295191513,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295191735,0000055B,false,Rx,1,8,6A,40,AA,00,AB,80,12,70,
4295191977,000005BC,false,Rx,1,8,12,80,B5,50,91,00,1F,FF,
4295192841,000001DA,false,Rx,1,8,B7,32,58,00,00,01,02,66,
4295193011,00000120,false,Rx,1,4,00,00,0A,3C,00,00,00,00,
4295200345,0000011A,false,Rx,1,8,4E,40,00,55,00,00,01,7D,
4295200584,000001D4,false,Rx,1,8,F7,07,00,00,47,44,30,B7,
4295200816,000001DB,false,Rx,1,8,FB,C0,B8,CB,24,00,02,A8,
4295201038,000001DC,false,Rx,1,8,6E,04,F5,39,E5,04,C6,C6,
4295201281,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,01,8F,
4295201513,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295202839,000001DA,false,Rx,1,8,B7,72,58,00,00,01,03,41,
4295203009,00000120,false,Rx,1,4,00,00,0B,B9,00,00,00,00,
4295203231,0000055A,false,Rx,1,8,19,37,37,35,55,00,5B,48,
4295204885,0000055B,false,Rx,1,8,A4,40,AA,00,DF,C0,12,1A,
4295205127,0000059E,false,Rx,1,8,00,00,0C,76,18,00,00,00,
4295205369,000005BC,false,Rx,1,8,3D,80,F0,64,B0,01,00,32,
4295210351,0000011A,false,Rx,1,8,4E,40,00,55,40,00,02,B0,
4295210591,000001D4,false,Rx,1,8,F7,07,00,00,87,44,30,7B,
4295210823,000001DB,false,Rx,1,8,FB,C0,B8,CB,24,00,03,2D,
4295211056,000001DC,false,Rx,1,8,6E,04,F5,39,E8,C0,C3,7D,
4295211287,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,02,8F,
4295211520,0000050B,false,Rx,1,7,00,00,06,C0,00,00,00,00,
4295212825,000001DA,false,Rx,1,8,B7,72,58,00,00,01,00,4B,
4295212995,00000120,false,Rx,1,4,00,00,0C,28,00,00,00,00,
4295214438,00000390,false,Rx,1,8,24,00,01,02,00,00,00,16,
4295219445,00000393,false,Rx,1,8,26,51,00,00,00,00,00,1E,
4295220348,0000011A,false,Rx,1,8,4E,40,00,AA,80,00,03,A6,
4295220571,000001D4,false,Rx,1,8,F7,07,00,00,C7,44,30,BC,
4295220813,000001DB,false,Rx,1,8,FB,C0,B8,CB,24,00,00,27,
4295221035,000001DC,false,Rx,1,8,6E,04,F5,39,EC,DC,C8,94,
4295221277,000001F2,false,Rx,1,8,30,64,20,AC,00,3C,03,8F,
